id,answer,image_id,image,user_uid,quiz_id,created_at,updated_at
2009,Miedo,8956,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdndpIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d4cd6669326838cf7c4f39d75b86a2ee87f6efc4/mafalda_08_1489_2_1.jpg,peXEdg0oJZN2MtyrUxVciAL8Amb2,15,2021-08-28 22:22:31 UTC,2021-08-28 22:22:31 UTC
2010,Tristeza,8957,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdjBpIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--22c5acf9e79be3c57e86aef4d0ef62df04ba1ce7/mafalda_08_1489_3_0.jpg,peXEdg0oJZN2MtyrUxVciAL8Amb2,15,2021-08-28 22:22:34 UTC,2021-08-28 22:22:34 UTC
2011,Neutro,8958,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdjRpIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5dfdc7e962bafa4139ba66b317fb1dc085acb4cf/mafalda_08_1489_3_1.jpg,peXEdg0oJZN2MtyrUxVciAL8Amb2,15,2021-08-28 22:22:38 UTC,2021-08-28 22:22:38 UTC
2012,Otro,8959,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdjhpIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c8574077f355663b1f51a8341486459cc50b7984/mafalda_08_1489_4_1.jpg,peXEdg0oJZN2MtyrUxVciAL8Amb2,15,2021-08-28 22:22:48 UTC,2021-08-28 22:22:48 UTC
2013,Tristeza,9070,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbTRqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d9d3a6c55df9aa1c50c2857d216ffbaf21e4d912/mafalda_08_1503_3_3.jpg,peXEdg0oJZN2MtyrUxVciAL8Amb2,15,2021-08-28 22:23:02 UTC,2021-08-28 22:23:02 UTC
2016,Tristeza,9073,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbkVqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--af6ebfba7b401ad42d23575616f5a74210cf6cfa/mafalda_08_1504_1_0.jpg,peXEdg0oJZN2MtyrUxVciAL8Amb2,15,2021-08-28 22:23:10 UTC,2021-08-28 22:23:10 UTC
2017,Tristeza,9074,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbklqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--abfb20eef3c3440f222980b293f56f0f7aa5e2f1/mafalda_08_1504_1_1.jpg,peXEdg0oJZN2MtyrUxVciAL8Amb2,15,2021-08-28 22:23:14 UTC,2021-08-28 22:23:14 UTC
2018,Neutro,9075,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbk1qIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b6168a797139db3f9299517785dd35f7b46ffc62/mafalda_08_1504_2_0.jpg,peXEdg0oJZN2MtyrUxVciAL8Amb2,15,2021-08-28 22:23:16 UTC,2021-08-28 22:23:16 UTC
2019,Otro,9076,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBblFqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--59a00fa4926c915a8f45a4a01570aa41da56f920/mafalda_08_1504_2_1.jpg,peXEdg0oJZN2MtyrUxVciAL8Amb2,15,2021-08-28 22:23:21 UTC,2021-08-28 22:23:21 UTC
2020,Sorpresa,9077,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBblVqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--da9c66948e7c3a65c04c3e69a1a3f62190449012/mafalda_08_1504_3_0.jpg,peXEdg0oJZN2MtyrUxVciAL8Amb2,15,2021-08-28 22:23:26 UTC,2021-08-28 22:23:26 UTC
2021,Neutro,9078,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbllqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--810e8eaf9610d6856086d3a27c731f30db0164e9/mafalda_08_1505_0_1.jpg,peXEdg0oJZN2MtyrUxVciAL8Amb2,15,2021-08-28 22:23:28 UTC,2021-08-28 22:23:28 UTC
2022,Alegría,9079,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmNqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c8daf540588c479cea2739080bc546cebdde65ca/mafalda_08_1505_0_2.jpg,peXEdg0oJZN2MtyrUxVciAL8Amb2,15,2021-08-28 22:23:33 UTC,2021-08-28 22:23:33 UTC
2007,Alegría,8954,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdm9pIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1b303d29e2f2e4df3af1b8a691a128c344eaadaf/mafalda_08_1489_1_1.jpg,peXEdg0oJZN2MtyrUxVciAL8Amb2,15,2021-08-28 22:22:17 UTC,2021-08-28 22:22:17 UTC
2008,Disgusto,8955,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdnNpIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--95c5f87b0686a8cd50ee5d3e2ea1e8e63f6523f4/mafalda_08_1489_2_0.jpg,peXEdg0oJZN2MtyrUxVciAL8Amb2,15,2021-08-28 22:22:27 UTC,2021-08-28 22:22:27 UTC
2014,Alegría,9071,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbThqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a3e0eec30089ea7c8060f339f237f85bbd86d093/mafalda_08_1504_0_0.jpg,peXEdg0oJZN2MtyrUxVciAL8Amb2,15,2021-08-28 22:23:05 UTC,2021-08-28 22:23:05 UTC
2015,Neutro,9072,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbkFqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5045638ed6f8f2594323366bda3e2e89bdf1880f/mafalda_08_1504_0_1.jpg,peXEdg0oJZN2MtyrUxVciAL8Amb2,15,2021-08-28 22:23:08 UTC,2021-08-28 22:23:08 UTC
2023,Sorpresa,6655,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdjhaIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--be56c130fe5a2d7afadad74fd50de5dc8fbd019b/mafalda_03_481_0_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:53:25 UTC,2021-08-31 17:53:25 UTC
2024,Otro,6656,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ0FhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c8fd68462274a053abec84a997d3574e27385745/mafalda_03_481_1_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:53:31 UTC,2021-08-31 17:53:31 UTC
2025,Alegría,6657,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ0VhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--35d373477e0429164018ca70eb270dd31ddf61fe/mafalda_03_481_2_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:53:36 UTC,2021-08-31 17:53:36 UTC
2026,Sorpresa,6658,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ0lhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1fcd6439aee6257fe8a6c3255b7a679c6669a3e9/mafalda_03_481_3_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:53:52 UTC,2021-08-31 17:53:52 UTC
2027,Otro,6659,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ01hIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3e67563c1f546e0ca8d4749bbf8892353f14101c/mafalda_03_481_4_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:53:55 UTC,2021-08-31 17:53:55 UTC
2028,Enojo,6660,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ1FhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0fef9a7c5bf791bce0005d6905c1164f514326c0/mafalda_03_481_4_1.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:54:00 UTC,2021-08-31 17:54:00 UTC
2029,Neutro,6661,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ1VhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9c8e1d76be391ce7773e99f7cc8aa7cae453a7f4/mafalda_03_482_0_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:54:09 UTC,2021-08-31 17:54:09 UTC
2030,Neutro,6662,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ1lhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--93edeceed08c2833842864f11db677764c4d09b1/mafalda_03_482_0_1.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:54:14 UTC,2021-08-31 17:54:14 UTC
2031,Neutro,6663,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ2NhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1be155b535e79a24bc675b5efced0eebf27ec53e/mafalda_03_482_1_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:54:22 UTC,2021-08-31 17:54:22 UTC
2032,Neutro,6664,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ2dhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ef4ccd0633bcaecd323584aa151010bcd93b4b03/mafalda_03_482_1_1.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:54:29 UTC,2021-08-31 17:54:29 UTC
2033,Neutro,6675,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaE1hIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6543cb58bf14967d9bc960820d9d7aebd156cb7e/mafalda_03_484_0_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:54:35 UTC,2021-08-31 17:54:35 UTC
2034,Neutro,6676,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaFFhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--24cad639724ab10458f28b8ebf0a8a32b5cdd7b9/mafalda_03_484_0_1.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:54:38 UTC,2021-08-31 17:54:38 UTC
2035,Neutro,6677,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaFVhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d059906a6a9c694f15ca0ce197f2dbf2f84e2745/mafalda_03_484_1_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:54:41 UTC,2021-08-31 17:54:41 UTC
2036,Neutro,6678,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaFlhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e2d8220cb609a9602f15310b56488e79b446b5c2/mafalda_03_484_1_1.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:54:47 UTC,2021-08-31 17:54:47 UTC
2037,Neutro,6679,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGNhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4af8d8595bf5055f64b8fe2eb510df5c14176fd4/mafalda_03_484_2_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:54:52 UTC,2021-08-31 17:54:52 UTC
2038,Enojo,6680,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGdhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--69b4949bf6477f88d5f7df7c619d2299e1a48533/mafalda_03_484_2_1.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:54:57 UTC,2021-08-31 17:54:57 UTC
2039,Neutro,6681,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGthIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2965eb87c2f91516e566a782675de27c26d90b53/mafalda_03_484_3_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:55:00 UTC,2021-08-31 17:55:00 UTC
2040,Neutro,6682,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaG9hIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0a837e43631f9b03f773523a2e25ac4e631185ef/mafalda_03_484_3_1.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:55:04 UTC,2021-08-31 17:55:04 UTC
2041,Neutro,6683,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaHNhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0c025522c665e5bc0c6b055db31ca03480f1178f/mafalda_03_485_0_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:55:07 UTC,2021-08-31 17:55:07 UTC
2042,Neutro,6684,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaHdhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e03b9afdbf5bc9258928f331093a08abe7025272/mafalda_03_485_0_1.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:55:10 UTC,2021-08-31 17:55:10 UTC
2043,Otro,6705,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakVhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--da7d5d401734898fa58fccc751b9240873dc2c1a/mafalda_03_487_1_2.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:55:16 UTC,2021-08-31 17:55:16 UTC
2044,Neutro,6706,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaklhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--159511340d773c7c5d2f75b5e8d3f0a5cdf3b22b/mafalda_03_487_2_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:55:29 UTC,2021-08-31 17:55:29 UTC
2045,Sorpresa,6707,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBak1hIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8c98b056476b5c3b4043db6bde9df399e4910de1/mafalda_03_487_2_1.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:55:33 UTC,2021-08-31 17:55:33 UTC
2046,Neutro,6708,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBalFhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b0b8122a5600d86096a4c1777518784d9c1254d4/mafalda_03_487_3_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:55:35 UTC,2021-08-31 17:55:35 UTC
2047,Neutro,6709,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBalVhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--49fee42edcf5d26ac39aa505ca4dbd78989d12a6/mafalda_03_487_3_1.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:55:39 UTC,2021-08-31 17:55:39 UTC
2050,Alegría,6712,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBamdhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8fb09d6488c98cd3b2f07cbb7fb0d498d4227cb3/mafalda_03_487_4_1.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:56:05 UTC,2021-08-31 17:56:05 UTC
2057,Alegría,6749,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbDBhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e24103820979a02504c91bc8c6f5464f7ea1e378/mafalda_03_493_1_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:56:41 UTC,2021-08-31 17:56:41 UTC
2059,Alegría,6751,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbDhhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--44a3ccc5a0ebe4df1b434b47441774a5306f4452/mafalda_03_493_1_2.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:56:47 UTC,2021-08-31 17:56:47 UTC
2060,Alegría,6752,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbUFhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--34254a9f2bd9d76f4d664eec6602475cb42eaa80/mafalda_03_493_2_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:56:49 UTC,2021-08-31 17:56:49 UTC
2064,Neutro,6796,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb3dhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--598527cf89ad0cac83099e969ab25eb66ade7d54/mafalda_03_498_0_2.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:57:06 UTC,2021-08-31 17:57:06 UTC
2065,Disgusto,6797,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbzBhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7c18adebe9e828acc8d3cead3a7c657bab14d1d7/mafalda_03_498_1_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:57:15 UTC,2021-08-31 17:57:15 UTC
2067,Neutro,6799,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbzhhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3af33409beb38785a43912f1ef962101af843bff/mafalda_03_498_1_2.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:57:21 UTC,2021-08-31 17:57:21 UTC
2069,Neutro,6801,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcEVhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6d9fb71b74eb7f12f46d32263a9d5f5334eb74f3/mafalda_03_498_2_1.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:57:32 UTC,2021-08-31 17:57:32 UTC
2070,Neutro,6802,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcElhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8c3434c207ccd5ae4731f27d6140e38406f74a5f/mafalda_03_498_2_2.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:57:35 UTC,2021-08-31 17:57:35 UTC
2071,Sorpresa,6803,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcE1hIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b6024f1c12c6ac13c960a7c4c8321a17328eac45/mafalda_03_498_3_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:57:40 UTC,2021-08-31 17:57:40 UTC
2072,Sorpresa,6804,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcFFhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8111c67cdad190442016f8512bab09a818b79a82/mafalda_03_498_3_1.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:57:45 UTC,2021-08-31 17:57:45 UTC
2073,Neutro,6855,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc2NhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bfb175a64cf9190a7de997980009f9a0bbb6cf43/mafalda_03_505_2_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:57:52 UTC,2021-08-31 17:57:52 UTC
2075,Neutro,6857,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc2thIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b73c3bb8a6123e5748f2a9705c0787ba215d7616/mafalda_03_506_0_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:57:57 UTC,2021-08-31 17:57:57 UTC
2076,Neutro,6858,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc29hIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--82990f764e76191a24e9f4ab8a8ba75ad91de2c3/mafalda_03_506_0_1.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:58:00 UTC,2021-08-31 17:58:00 UTC
2079,Neutro,6861,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBczBhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--dadf5dae250eaa2a792ea203e79457412e98559d/mafalda_03_506_1_1.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:58:10 UTC,2021-08-31 17:58:10 UTC
2080,Otro,6862,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBczRhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--98e171c3f587be13aa9af38d7f4c46700db3fbe9/mafalda_03_506_1_2.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:58:13 UTC,2021-08-31 17:58:13 UTC
2081,Neutro,6863,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBczhhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1c3000964d073e20725a7492fe65159797be5130/mafalda_03_506_2_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:58:17 UTC,2021-08-31 17:58:17 UTC
2082,Neutro,6864,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdEFhIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--41eb7a8926bc82781e5f5d7c3253aeb1798a3c3d/mafalda_03_506_2_1.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:58:36 UTC,2021-08-31 17:58:36 UTC
2083,Miedo,6925,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZzBiIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9a7e5191d81177000fe88545ea2b7188b9c9452d/mafalda_03_513_2_1.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:58:54 UTC,2021-08-31 17:58:54 UTC
2085,Sorpresa,6927,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZzhiIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--fd1baed92d36f7c11f48a4bda7a835a6972790fa/mafalda_03_514_0_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 17:59:07 UTC,2021-08-31 17:59:07 UTC
2089,Sorpresa,6931,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaE1iIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1c88c73c28324cae8a0f772d4d64b0ebb47fb0a2/mafalda_03_515_0_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 18:00:36 UTC,2021-08-31 18:00:36 UTC
2091,Neutro,6933,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaFViIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--21b385170f7372b8c37c504bcf2fc0653a2d0bff/mafalda_03_515_1_0.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 18:00:43 UTC,2021-08-31 18:00:43 UTC
2092,Alegría,6934,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaFliIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5d0d4dd91de1c4062330b0360c2e8da7b657143b/mafalda_03_515_1_1.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 18:00:47 UTC,2021-08-31 18:00:47 UTC
2093,Otro,7005,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbDBiIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d5a5e369030a4628f1749bbbcb1ee4bb6137e7c9/mafalda_03_524_0_5.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 18:01:06 UTC,2021-08-31 18:01:06 UTC
2094,Otro,7006,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbDRiIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bfc4086a182dacfed5f8398e9b78e0a4ff821b41/mafalda_03_524_0_6.jpg,T94CdmbAlpOd21JBrKpGDSQTQUZ2,15,2021-08-31 18:01:11 UTC,2021-08-31 18:01:11 UTC
